rp_string,pl_string,sentence,sentence_xpath,xml_name,status
33,not in list,"The MTT assay (colorimetric assessment of cell metabolic activity) indicated that the thiophene based acetamide benzothiazole derivatives 21 (Figure 13), morpholine based thiourea aminobenzothiazole derivative 22 (Figure 13) and morpholine based thiourea bromobenzothiazole 23 (Figures 13) were potent anticancer agents having IC50 values of 24.15, 26.43 and 18.10 µM against MCF-7 cell line, and of 46.46, 45.29 and 38.85 µM against HeLa cells lines respectively33.","substring(string(/article/body/sec[2]/sec[5]/p[1]),198,466)",27test.xml
34,not in list,"Lei et al. obtained the morpholine based acetamide benzothiazole derivative 24 (Figure 14) by the treatment of morpholine with 2-chloroacetyl chloride and studied its anticancer activity against HCC (human hepatocellular carcinoma) cell lines HepG2 and Bel7402, reporting IC50 value for HepG2 and Bel7402 in the millimolar range34..","substring(string(/article/body/sec[2]/sec[5]/p[2]),1,332)",27test.xml
35,not in list,The experimental data indicated that the benzothiazole derivatives having thiophene and imidazole substitions possessed interesting antiproliferative activities35.,"substring(string(/article/body/sec[2]/sec[6]/p),469,163)",27test.xml
36,not in list,All derivatives exhibited anticancer activities from a high to a moderate activity level with the substituted thiadiazole flourobenzothiazole 27 (Figure 16) and methoxybenzothiazole 28 (Figure 16) showing the best anti-cancer potential due to the presence of highly electronative and electron denoting pharmacophores (e.g. fluorine and methoxy moieties)36.,"substring(string(/article/body/sec[2]/sec[7]/p),93,356)",27test.xml
16,not in list,These results indicated that BTA-2-thiols exhibit broad spectrum anti-cancer activities which are worth to be further investigated16.,"substring(string(/article/body/sec[2]/sec[8]/p[1]),546,133)",27test.xml
37,not in list,The BTA scaffold 30 proved to be a promising candidate for cancer chemotherapy37.,"substring(string(/article/body/sec[2]/sec[8]/p[2]),347,81)",27test.xml
38,not in list,The pyridine containing pyrimidine benzothiazole 31 (Figure 18) exhibited interesting cytotoxicity with IC50 value of 4.01 µM against ME-180 (human cervical cancer cell line)38.,"substring(string(/article/body/sec[2]/sec[8]/p[3]),196,177)",27test.xml
39,not in list,The simple BTA scafolds having pyrazole functionalities were more potent against different cell lines as compared to derivatives having the pyrazole ring within a pyrimidine moiety39.,"substring(string(/article/body/sec[2]/sec[9]/p),718,183)",27test.xml
40,not in list,The SAR explained that the maximum cytotoxicity of derivative 34 against colon cancer cell line was due to the presence of methoxy group (–OCH3) in the phenyl40.,"substring(string(/article/body/sec[2]/sec[10]/p[1]),658,161)",27test.xml
41,not in list,The good anticancer activity of derivative 35 is due to the presence of two methyl and one SCH3 groups in its structure41.,"substring(string(/article/body/sec[2]/sec[10]/p[2]),414,122)",27test.xml
42,not in list,"Among them, the pyrimidine based carbonitrile benzothiazole derivative 36 (Figure 21) showed potent activity against all cancer cell lines used in the study42.","substring(string(/article/body/sec[2]/sec[10]/p[3]),475,159)",27test.xml
43,not in list,"The piperidine based acetohydrazide derivative 37 (Figure 22) showed modest activity having IC50 value 1 < mM, 0.03 mM, 0.10 mM, 0.30 mM and 1< mM for A549, HT-29, MCF-7, C6, and NIH3T3 cell lines respectively against reference drug cisplatin43.","substring(string(/article/body/sec[2]/sec[11]/p),433,245)",27test.xml
44,not in list,"Among these derivatives, the nitrophenyl sulphonamide based methylsulfonyl benzothiazole 38 (Figure 23) and ter-butyl sulphonamide based methylsulfonyl benzothiazole 39 (Figure 23) exhibited the best anticancer activities against HeLa cell line with the IG50 value of 0.22 µM and 0.6 µM respectively44.","substring(string(/article/body/sec[2]/sec[12]/p[1]),171,302)",27test.xml
45,not in list,"Sadhasivam et al. reported the synthesis of 2, 6-disubstituted-BTA by reaction of 2-amino-6-nitrobenzothiazole and acetic anhydride and studied their anticancer activity against three cancer cell lines MCF-7, HeLa and MG63 (human osteosarcoma) The sulphonamide scaffold based BTA 40 (Figure 24) exhibited modest anti-cancer activity with IC50 of 34.5 µM for MCF-7, 44.15 µM for HeLa and 36.1 µM for the MG6345.","substring(string(/article/body/sec[2]/sec[12]/p[2]),1,410)",27test.xml
46,not in list,The introduction of chloromethyl and methoxy functionalities in compounds 41 and 42 increased their anticancer activity compared to other synthesised analogs46.,"substring(string(/article/body/sec[2]/sec[13]/p[1]),564,160)",27test.xml
47,not in list,The SAR studies pinpointed that both these scaffold showed effective inhibition due to the presence of para-substitutions on the phenyl ring of the benzamide group47.,"substring(string(/article/body/sec[2]/sec[13]/p[2]),500,166)",27test.xml
48,not in list,The substituted diflourobenzamide containing benzothiazole 45 (Figure 27) proved to be a potent anti-proliferative compound with the percentual inhibition of 64 ± 2 µM for MCF-7 cell line and of 64 ± 6 µM for HepG2 cell line48.,"substring(string(/article/body/sec[2]/sec[13]/p[3]),259,227)",27test.xml
49,not in list,"The nitrobenzylidene containing quinolone derivative 46 (Figure 28) and the hydroxybenzylidine containing derivative 47 (Figure 28) showed antitumor activities against the MCF-7 cell line, having IC50 values of 0.058 µM and 0.052 µM, respectively49.","substring(string(/article/body/sec[2]/sec[14]/p[1]),145,249)",27test.xml
50,not in list,The quinolone based derivative 48 (Figure 29) showed the maximum potency for the hA3 adenosine receptor50.,"substring(string(/article/body/sec[2]/sec[14]/p[2]),266,106)",27test.xml
51,not in list,The SAR studies investigated that anticancer activities of these compounds were due to the substitutions (methoxy and chloro groups) present in their molecules51.,"substring(string(/article/body/sec[2]/sec[15]/p[1]),670,162)",27test.xml
52,not in list,The SAR studies showed that the highest activity of compound 51 was due to the presence of three chlorine atoms in the compound as compared to other derivatives52.,"substring(string(/article/body/sec[2]/sec[15]/p[2]),482,163)",27test.xml
53,not in list,The SAR studies pinpointed that the introduction of 4-chloro-phenoxy-N-(4-methoxyphenyl)-acetamide substitutions on position 5 of the 4-thiazolidinones ring enhanced the anti-cancer potential53.,"substring(string(/article/body/sec[2]/sec[15]/p[3]),288,194)",27test.xml
54,not in list,"The substituted chlorophenyl oxothiazolidine based benzothiazole 53 (Figure 33) showed the most effective anticancer activity against HeLa cell line, inducing 96.8% inhibition and IC50 value of 9.76 µM, when compared with the reference drug cisplatin54.","substring(string(/article/body/sec[2]/sec[15]/p[4]),107,253)",27test.xml
55,not in list,"Among all these derivatives, nitrobenzylidene containing thiazolidine derivative 54 (Figure 33) exhibited some anticancer activity, with an IC50 value of 36 nM and 48 nM against MCF7 and HEPG2, respectively55.","substring(string(/article/body/sec[2]/sec[15]/p[5]),340,209)",27test.xml
56,not in list,"Derivative 55 showed IC50 values of 0.024 µM for HT-29, 0.29 µM for H460, 0.84 µM for A549 and 0.88 µM for MDA-MB-231, respectively56.","substring(string(/article/body/sec[2]/sec[15]/p[6]),289,134)",27test.xml
57,not in list,The average GI50 value for derivative 56 was 0.38 µM57.,"substring(string(/article/body/sec[2]/sec[15]/p[7]),222,55)",27test.xml
58,not in list,The nitro-styryl containing benzothiazole derivative 57 and the fluorostyryl benzothiazole derivative 58 (Figure 35) were reported for their anticancer activity against pancreatic cancer cells having IC50 values of 27 ± 0.24 µM for 57 and of 35 ± 0.51 µM for derivative 5858.,"substring(string(/article/body/sec[2]/sec[15]/p[8]),106,275)",27test.xml
59,not in list,The benzothiophene based carboxamide chloroaminobenzothiazole 59 (Figure 36) exhibited potent anticancer activity with an IC50 of 40 nM59.,"substring(string(/article/body/sec[2]/sec[15]/p[9]),229,138)",27test.xml
60,not in list,"Among all these derivatives, the Ru(III) containing methylbenzothiazole 60 (Figure 37) exhibited the highest cytotoxic activity against K-562 and KE-37, having IC50 values of 7.74 ± 2.50 for KE-37 and of 16.21 ± 2.33 for K-562 when compared with the standard drug cisplatin60.","substring(string(/article/body/sec[2]/sec[15]/p[10]),171,276)",27test.xml
61,not in list,Derivatives 61 and derivative 62 (Figure 38) exhibited good anticancer activities against A549 with IC50 values of 10.67 ± 2.02 µg/mL and 9.0 ± 1.0 µg/mL respectively as compared to the reference compound cisplatin61.,"substring(string(/article/body/sec[2]/sec[15]/p[11]),292,217)",27test.xml
62,not in list,"Among the synthesised derivatives, hydroxamic acids 63 and 64 (Figure 39) exhibited good anticancer activities, with the average IC50 value of 0.81 µg/mL and 1.28 µg/mL respectively62.","substring(string(/article/body/sec[2]/sec[15]/p[12]),333,184)",27test.xml
63,not in list,N′-formyl-2–(5-nitrothiophen-2-yl)benzothiazole-6-carbohydrazide 65 (Figure 40) exhibited potent anticancer activity against PC-3 and LNCaP having IC50 values 19.9 ± 1.17 and 11.2 ± 0.79 µg/m respectively63.,"substring(string(/article/body/sec[2]/sec[15]/p[13]),153,207)",27test.xml
64,not in list,"The naphthalimide 67 (Figure 40) showed antitumor activity with IC50 values of 03.47 ± 0.2 µM for HT-29, 03.89 ± 0.3 µM for A549 and 05.08 ± 0.3 µM for MCF-7 cell lines64.","substring(string(/article/body/sec[2]/sec[15]/p[14]),421,171)",27test.xml
65,not in list,"Among all synthesised derivatives, substituted phenylamino based methoxybenzothiazole 68 (Figure 41) and substituted phenylamino based methoxy methylbenzothiazole 69 (Figure 41) showed potent cytotoxic activity against HeLa cell lines possessing IC50 values of 0.5 ± 0.02 and 0.6 ± 0.29 µM65.","substring(string(/article/body/sec[2]/sec[15]/p[15]),161,292)",27test.xml
66,not in list,The SAR studies showed that the presence of a phenyl group on the thiazolidine part of the structure increased the selectivity while substitution with an electron withdrawing or donating groups decreased the selectivity66.,"substring(string(/article/body/sec[2]/sec[15]/p[16]),391,222)",27test.xml
67–71,67–71,"Carbonic anhydrases (CAs, EC 4.2.1.1) are zinc enzymes which catalyse the reversible interconversion between CO2 and bicarbonate67–71.","substring(string(/article/body/sec[2]/sec[15]/sec/p[1]),1,134)",27test.xml
in sequence,67–71,"Carbonic anhydrases (CAs, EC 4.2.1.1) are zinc enzymes which catalyse the reversible interconversion between CO2 and bicarbonate67–71.","substring(string(/article/body/sec[2]/sec[15]/sec/p[1]),1,134)",27test.xml
in sequence,67–71,"Carbonic anhydrases (CAs, EC 4.2.1.1) are zinc enzymes which catalyse the reversible interconversion between CO2 and bicarbonate67–71.","substring(string(/article/body/sec[2]/sec[15]/sec/p[1]),1,134)",27test.xml
in sequence,67–71,"Carbonic anhydrases (CAs, EC 4.2.1.1) are zinc enzymes which catalyse the reversible interconversion between CO2 and bicarbonate67–71.","substring(string(/article/body/sec[2]/sec[15]/sec/p[1]),1,134)",27test.xml
